@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary string

@data

vold-commit,5,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1709,133,15,11,4,0,73.333333,26.666667,0,0.318182,0.285066,0.514878,72.886275,116.431072,12.549611,37.790355,-25.240744,0.836641,2.519357,-1.682716,2.621365,0.174758,313.320256,0.5,2,0.181818,2,0.818182,9,0.5,2,0.5,0.5,0.5,0.840909,0.733333,0.415152,0.584848,0.266667,0.733333,0.733333,0.733333,0.840909,16.279,0.001,15.927568,0.00142,806436,163709,42287,?
vold-commit,5,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1709,133,15,13,2,0,86.666667,13.333333,0,0.659091,0.117352,0.313497,30.004806,70.892082,12.549611,24.871879,-12.322268,0.836641,1.658125,-0.821485,8.274318,0.551621,988.992909,0.75,3,0.090909,1,0.909091,10,0.25,1,0.75,0.75,0.75,0.818182,0.866667,0.207576,0.792424,0.133333,0.866667,0.866667,0.866667,0.818182,16.271,0.001,15.918926,0.001373,806436,163709,42287,?
vold-commit,5,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1709,133,15,11,4,0,73.333333,26.666667,0,0.189189,0.266249,0.514446,68.074965,116.33357,12.549611,52.486935,-39.937324,0.836641,3.499129,-2.662488,3.141377,0.209425,375.474988,0.25,1,0.090909,1,0.909091,10,0.75,3,0.5,0.25,0.333333,0.704545,0.733333,0.574242,0.425758,0.266667,0.697436,0.733333,0.7,0.704545,16.225,0.001,15.87559,0.001401,806436,163709,42287,?
vold-commit,5,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.171,134,14,9,5,0,64.285714,35.714286,0,0.222222,0.372609,0.571752,100.773774,137.98007,10.673197,47.879609,-37.206412,0.762371,3.419972,-2.657601,-1.415993,-0.101142,-167.691571,0.666667,2,0.363636,4,0.636364,7,0.333333,1,0.333333,0.666667,0.444444,0.606061,0.642857,0.339827,0.660173,0.357143,0.758929,0.642857,0.674185,0.606061,16.397,0.001,16.044623,0.001364,806436,164738,41258,?
vold-commit,5,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.171,134,14,10,4,0,71.428571,28.571429,0,0.461538,0.266004,0.458366,66.64099,101.354032,12.106218,23.597672,-11.491454,0.86473,1.685548,-0.820818,3.009784,0.214985,360.987155,1,4,0.4,4,0.6,6,0,0,0.5,1,0.666667,0.9,0.714286,0.114286,0.885714,0.285714,0.857143,0.714286,0.72619,0.9,16.514,0.002,16.160117,0.001348,806436,164738,41258,?
vold-commit,6,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.171,133,15,10,5,0,66.666667,33.333333,0,0.210526,0.314935,0.52645,80.523199,119.047939,12.549611,25.065113,-12.515502,0.836641,1.671008,-0.834367,1.358781,0.090585,162.40909,0.5,2,0.272727,3,0.727273,8,0.5,2,0.4,0.5,0.444444,0.772727,0.666667,0.439394,0.560606,0.333333,0.693333,0.666667,0.677249,0.772727,16.331,0.001,15.977784,0.001404,806436,163709,42287,?
vold-commit,6,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.171,133,15,9,6,0,60,40,0,-0.022727,0.384187,0.591756,98.229565,133.815813,12.549611,37.427051,-24.87744,0.836641,2.495137,-1.658496,-1.204958,-0.080331,-144.023353,0.25,1,0.272727,3,0.727273,8,0.75,3,0.25,0.25,0.25,0.727273,0.6,0.622727,0.377273,0.4,0.6,0.6,0.6,0.727273,16.335,0.001,15.981998,0.001458,806436,163709,42287,?
vold-commit,6,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1711,133,15,10,5,0,66.666667,33.333333,0,0.210526,0.338502,0.571112,86.548895,129.147593,12.549611,70.516324,-57.966713,0.836641,4.701088,-3.864448,0.654229,0.043615,78.197119,0.5,2,0.272727,3,0.727273,8,0.5,2,0.4,0.5,0.444444,0.568182,0.666667,0.439394,0.560606,0.333333,0.693333,0.666667,0.677249,0.568182,16.341,0.002,15.989671,0.001369,806436,163709,42287,?
vold-commit,6,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1711,133,15,12,3,0,80,20,0,0.444444,0.197809,0.439656,50.576065,99.420974,12.549611,37.404138,-24.854527,0.836641,2.493609,-1.656968,5.535449,0.36903,661.627936,0.5,2,0.090909,1,0.909091,10,0.5,2,0.666667,0.5,0.571429,0.795455,0.8,0.390909,0.609091,0.2,0.788889,0.8,0.790062,0.795455,16.311,0.001,15.949284,0.00137,806436,163709,42287,?
vold-commit,6,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1711,133,15,8,7,0,53.333333,46.666667,0,0.146341,0.438087,0.631384,112.010946,142.777055,12.549611,72.92395,-60.374339,0.836641,4.861597,-4.024956,-3.084425,-0.205628,-368.667748,0.75,3,0.545455,6,0.454545,5,0.25,1,0.333333,0.75,0.461538,0.659091,0.533333,0.328788,0.671212,0.466667,0.7,0.533333,0.554449,0.659091,16.369,0.002,16.016967,0.001434,806436,163709,42287,?
vold-commit,6,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1712,133,15,12,3,0,80,20,0,0.444444,0.201462,0.4456,51.510229,100.765143,12.549611,31.447605,-18.897994,0.836641,2.096507,-1.259866,5.454693,0.363646,651.975569,0.5,2,0.090909,1,0.909091,10,0.5,2,0.666667,0.5,0.571429,0.863636,0.8,0.390909,0.609091,0.2,0.788889,0.8,0.790062,0.863636,16.467,0.002,16.107733,0.00149,806436,163709,42287,?
vold-commit,6,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1712,133,15,11,4,0,73.333333,26.666667,0,0.189189,0.284494,0.504646,72.740054,114.117398,12.549611,37.357311,-24.8077,0.836641,2.490487,-1.653847,2.149848,0.143323,256.961854,0.25,1,0.090909,1,0.909091,10,0.75,3,0.5,0.25,0.333333,0.840909,0.733333,0.574242,0.425758,0.266667,0.697436,0.733333,0.7,0.840909,17.268,0.002,16.864341,0.001454,806436,163709,42287,?
vold-commit,6,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1712,133,15,10,5,0,66.666667,33.333333,0,0.311927,0.318395,0.54886,81.407931,124.115596,12.549611,44.290634,-31.741023,0.836641,2.952709,-2.116068,1.143916,0.076261,136.727286,0.75,3,0.363636,4,0.636364,7,0.25,1,0.428571,0.75,0.545455,0.818182,0.666667,0.280303,0.719697,0.333333,0.755952,0.666667,0.685805,0.818182,16.647,0.002,16.285488,0.001404,806436,163709,42287,?
vold-commit,6,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1712,134,14,12,2,0,85.714286,14.285714,0,0.658537,0.149961,0.378299,40.557749,91.294268,10.673197,26.940871,-16.267674,0.762371,1.924348,-1.161977,5.850312,0.417879,692.833797,1,3,0.181818,2,0.818182,9,0,0,0.6,1,0.75,0.909091,0.857143,0.038961,0.961039,0.142857,0.914286,0.857143,0.867857,0.909091,16.859,0.002,16.492086,0.001351,806436,164738,41258,?
vold-commit,6,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1713,134,14,12,2,0,85.714286,14.285714,0,0.588235,0.155418,0.378975,38.936363,83.799057,12.106218,25.078944,-12.972726,0.86473,1.791353,-0.926623,7.121057,0.508647,854.084555,0.5,2,0,0,1,10,0.5,2,1,0.5,0.666667,0.85,0.857143,0.357143,0.642857,0.142857,0.880952,0.857143,0.839827,0.85,16.854,0.002,16.485403,0.001313,806436,164738,41258,?
vold-commit,7,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1713,133,15,11,4,0,73.333333,26.666667,0,0.318182,0.255664,0.460776,65.368716,104.196894,12.549611,15.464601,-2.91499,0.836641,1.030973,-0.194333,3.347612,0.223174,400.125365,0.5,2,0.181818,2,0.818182,9,0.5,2,0.5,0.5,0.5,0.863636,0.733333,0.415152,0.584848,0.266667,0.733333,0.733333,0.733333,0.863636,16.877,0.001,16.495583,0.001377,806436,163709,42287,?
vold-commit,7,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1713,133,15,13,2,0,86.666667,13.333333,0,0.659091,0.136565,0.321875,34.917081,72.786784,12.549611,9.746455,2.803156,0.836641,0.649764,0.186877,7.805206,0.520347,932.92204,0.75,3,0.090909,1,0.909091,10,0.25,1,0.75,0.75,0.75,0.931818,0.866667,0.207576,0.792424,0.133333,0.866667,0.866667,0.866667,0.931818,16.463,0.001,16.106475,0.001451,806436,163709,42287,?
vold-commit,7,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1714,133,15,13,2,0,86.666667,13.333333,0,0.705882,0.19314,0.384119,49.382383,86.862236,12.549611,21.435288,-8.885677,0.836641,1.429019,-0.592378,6.352597,0.423506,759.298067,1,4,0.181818,2,0.818182,9,0,0,0.666667,1,0.8,0.863636,0.866667,0.048485,0.951515,0.133333,0.911111,0.866667,0.873333,0.863636,16.738,0.001,16.287828,0.001487,806436,163709,42287,?
vold-commit,7,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1714,133,15,10,5,0,66.666667,33.333333,0,0.210526,0.362407,0.582382,92.66092,131.696011,12.549611,80.306429,-67.756818,0.836641,5.353762,-4.517121,0.072835,0.004856,8.705619,0.5,2,0.272727,3,0.727273,8,0.5,2,0.4,0.5,0.444444,0.522727,0.666667,0.439394,0.560606,0.333333,0.693333,0.666667,0.677249,0.522727,16.717,0.002,16.350359,0.001389,806436,163709,42287,?
vold-commit,7,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1714,133,15,8,7,0,53.333333,46.666667,0,-0.296296,0.458242,0.641049,117.164092,144.962576,12.549611,86.91154,-74.361929,0.836641,5.794103,-4.957462,-3.913955,-0.26093,-467.817923,0,0,0.272727,3,0.727273,8,1,4,0,0,0,0.340909,0.533333,0.806061,0.193939,0.466667,0.488889,0.533333,0.510145,0.340909,16.533,0.001,16.169586,0.001411,806436,163709,42287,?
vold-commit,7,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1714,133,15,11,4,0,73.333333,26.666667,0,0.482759,0.280718,0.47782,71.774499,108.051003,12.549611,32.168289,-19.618678,0.836641,2.144553,-1.307912,2.841733,0.189449,339.659928,1,4,0.363636,4,0.636364,7,0,0,0.5,1,0.666667,0.818182,0.733333,0.09697,0.90303,0.266667,0.866667,0.733333,0.748148,0.818182,17.268,0.001,16.883149,0.001465,806436,163709,42287,?
vold-commit,7,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1715,133,15,9,6,0,60,40,0,-0.022727,0.3761,0.598867,96.162,135.423797,12.549611,58.41507,-45.865459,0.836641,3.894338,-3.057697,-0.970511,-0.064701,-116.000909,0.25,1,0.272727,3,0.727273,8,0.75,3,0.25,0.25,0.25,0.704545,0.6,0.622727,0.377273,0.4,0.6,0.6,0.6,0.704545,16.774,0.001,16.407257,0.001413,806436,163709,42287,?
vold-commit,7,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1715,133,15,10,5,0,66.666667,33.333333,0,-0.119403,0.325847,0.564514,83.313241,127.655465,12.549611,46.4279,-33.878289,0.836641,3.095193,-2.258553,0.944151,0.062943,112.850275,0,0,0.090909,1,0.909091,10,1,4,0,0,0,0.772727,0.666667,0.757576,0.242424,0.333333,0.52381,0.666667,0.586667,0.772727,16.765,0.001,16.385837,0.001371,806436,163709,42287,?
vold-commit,7,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1715,134,14,10,4,0,71.428571,28.571429,0,0.151515,0.254659,0.484103,68.873676,116.827824,10.673197,52.995674,-42.322477,0.762371,3.785405,-3.023034,2.192693,0.156621,259.673603,0.333333,1,0.181818,2,0.818182,9,0.666667,2,0.333333,0.333333,0.333333,0.666667,0.714286,0.562771,0.437229,0.285714,0.714286,0.714286,0.714286,0.666667,16.791,0.001,16.42257,0.001322,806436,164738,41258,?
vold-commit,7,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1715,134,14,11,3,0,78.571429,21.428571,0,0.511628,0.199615,0.405224,50.008923,89.603364,12.106218,17.883287,-5.777069,0.86473,1.277378,-0.412648,5.407231,0.386231,648.531864,0.75,3,0.2,2,0.8,8,0.25,1,0.6,0.75,0.666667,0.9,0.785714,0.235714,0.764286,0.214286,0.806349,0.785714,0.79198,0.9,16.525,0.001,16.163791,0.001302,806436,164738,41258,?
vold-commit,8,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1716,133,15,12,3,0,80,20,0,0.444444,0.200334,0.444117,51.221727,100.429834,12.549611,33.546237,-20.996626,0.836641,2.236416,-1.399775,5.479055,0.36527,654.887449,0.5,2,0.090909,1,0.909091,10,0.5,2,0.666667,0.5,0.571429,0.886364,0.8,0.390909,0.609091,0.2,0.788889,0.8,0.790062,0.886364,16.36,0.002,16.008556,0.001479,806436,163709,42287,?
vold-commit,8,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1716,133,15,12,3,0,80,20,0,0.444444,0.248245,0.45626,63.471755,103.175629,12.549611,24.961229,-12.411618,0.836641,1.664082,-0.827441,3.988763,0.265918,476.759394,0.5,2,0.090909,1,0.909091,10,0.5,2,0.666667,0.5,0.571429,0.772727,0.8,0.390909,0.609091,0.2,0.788889,0.8,0.790062,0.772727,16.363,0.001,16.002673,0.001481,806436,163709,42287,?
vold-commit,8,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1716,133,15,12,3,0,80,20,0,0.444444,0.200726,0.418599,51.32188,94.659334,12.549611,23.37998,-10.830369,0.836641,1.558665,-0.722025,5.473264,0.364884,654.195247,0.5,2,0.090909,1,0.909091,10,0.5,2,0.666667,0.5,0.571429,0.840909,0.8,0.390909,0.609091,0.2,0.788889,0.8,0.790062,0.840909,16.39,0.002,16.040448,0.001404,806436,163709,42287,?
vold-commit,8,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1717,133,15,12,3,0,80,20,0,0.444444,0.200449,0.447172,51.251141,101.120669,12.549611,49.721343,-37.171732,0.836641,3.314756,-2.478115,5.476818,0.365121,654.620085,0.5,2,0.090909,1,0.909091,10,0.5,2,0.666667,0.5,0.571429,0.772727,0.8,0.390909,0.609091,0.2,0.788889,0.8,0.790062,0.772727,16.294,0.002,15.938523,0.001409,806436,163709,42287,?
vold-commit,8,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1717,133,15,11,4,0,73.333333,26.666667,0,0.411765,0.273838,0.506013,70.015327,114.426515,12.549611,27.935507,-15.385896,0.836641,1.862367,-1.025726,2.967664,0.197844,354.711832,0.75,3,0.272727,3,0.727273,8,0.25,1,0.5,0.75,0.6,0.795455,0.733333,0.256061,0.743939,0.266667,0.785185,0.733333,0.746667,0.795455,16.433,0.001,16.074505,0.001368,806436,163709,42287,?
vold-commit,8,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1717,133,15,13,2,0,86.666667,13.333333,0,0.594595,0.133225,0.364369,34.063279,82.395958,12.549611,28.838301,-16.28869,0.836641,1.922553,-1.085913,7.843262,0.522884,937.470672,0.5,2,0,0,1,11,0.5,2,1,0.5,0.666667,0.840909,0.866667,0.366667,0.633333,0.133333,0.887179,0.866667,0.85,0.840909,16.342,0.002,15.987753,0.001465,806436,163709,42287,?
vold-commit,8,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1717,133,15,11,4,0,73.333333,26.666667,0,0.318182,0.254777,0.478771,65.141915,108.266115,12.549611,25.835362,-13.285751,0.836641,1.722357,-0.885717,3.456252,0.230417,413.110683,0.5,2,0.181818,2,0.818182,9,0.5,2,0.5,0.5,0.5,0.840909,0.733333,0.415152,0.584848,0.266667,0.733333,0.733333,0.733333,0.840909,16.44,0.001,16.085328,0.001366,806436,163709,42287,?
vold-commit,8,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1718,133,15,11,4,0,73.333333,26.666667,0,0.318182,0.290668,0.518952,74.318459,117.35248,12.549611,55.305701,-42.75609,0.836641,3.687047,-2.850406,2.578504,0.1719,308.197308,0.5,2,0.181818,2,0.818182,9,0.5,2,0.5,0.5,0.5,0.659091,0.733333,0.415152,0.584848,0.266667,0.733333,0.733333,0.733333,0.659091,16.38,0.001,16.02207,0.001439,806436,163709,42287,?
vold-commit,8,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1718,134,14,10,4,0,71.428571,28.571429,0,0.391304,0.302366,0.521599,75.750523,115.336187,12.106218,23.413912,-11.307694,0.86473,1.672422,-0.807692,2.262901,0.161636,271.407516,0.75,3,0.3,3,0.7,7,0.25,1,0.5,0.75,0.6,0.8,0.714286,0.264286,0.735714,0.285714,0.767857,0.714286,0.726984,0.8,16.48,0.001,16.126514,0.001391,806436,164738,41258,?
vold-commit,8,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1718,134,14,12,2,0,85.714286,14.285714,0,0.658537,0.212641,0.409758,57.509731,98.886179,10.673197,25.307741,-14.634544,0.762371,1.807696,-1.045325,3.902348,0.278739,462.142576,1,3,0.181818,2,0.818182,9,0,0,0.6,1,0.75,0.818182,0.857143,0.038961,0.961039,0.142857,0.914286,0.857143,0.867857,0.818182,16.442,0.001,16.088885,0.001413,806436,164738,41258,?
vold-commit,9,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1718,133,15,9,6,0,60,40,0,-0.216216,0.390003,0.617045,99.716711,139.534631,12.549611,72.131757,-59.582146,0.836641,4.808784,-3.972143,-1.351328,-0.090089,-161.51827,0,0,0.181818,2,0.818182,9,1,4,0,0,0,0.568182,0.6,0.781818,0.218182,0.4,0.507692,0.6,0.55,0.568182,16.456,0.002,16.096979,0.001427,806436,163709,42287,?
vold-commit,9,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1719,133,15,9,6,0,60,40,0,-0.022727,0.388439,0.612327,99.316764,138.467762,12.549611,64.486278,-51.936666,0.836641,4.299085,-3.462444,-1.302749,-0.08685,-155.711901,0.25,1,0.272727,3,0.727273,8,0.75,3,0.25,0.25,0.25,0.545455,0.6,0.622727,0.377273,0.4,0.6,0.6,0.6,0.545455,16.327,0.002,15.968981,0.00142,806436,163709,42287,?
vold-commit,9,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1719,133,15,10,5,0,66.666667,33.333333,0,0.074074,0.346183,0.57301,88.51268,129.576829,12.549611,57.460823,-44.911212,0.836641,3.830722,-2.994081,0.44793,0.029862,53.539148,0.25,1,0.181818,2,0.818182,9,0.75,3,0.333333,0.25,0.285714,0.522727,0.666667,0.598485,0.401515,0.333333,0.638889,0.666667,0.650104,0.522727,16.43,0.001,16.080576,0.001463,806436,163709,42287,?
vold-commit,9,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1719,133,15,9,6,0,60,40,0,0.117647,0.415231,0.619796,106.167054,140.15663,12.549611,58.086837,-45.537226,0.836641,3.872456,-3.035815,-2.447362,-0.163157,-292.52248,0.5,2,0.363636,4,0.636364,7,0.5,2,0.333333,0.5,0.4,0.590909,0.6,0.463636,0.536364,0.4,0.659259,0.6,0.62,0.590909,16.306,0.001,15.941049,0.001494,806436,163709,42287,?
vold-commit,9,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.172,133,15,11,4,0,73.333333,26.666667,0,0.411765,0.263878,0.501005,67.468813,113.293966,12.549611,29.881264,-17.331652,0.836641,1.992084,-1.155443,3.191962,0.212797,381.521214,0.75,3,0.272727,3,0.727273,8,0.25,1,0.5,0.75,0.6,0.840909,0.733333,0.256061,0.743939,0.266667,0.785185,0.733333,0.746667,0.840909,16.311,0.001,15.948103,0.001454,806436,163709,42287,?
vold-commit,9,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.172,133,15,13,2,0,86.666667,13.333333,0,0.659091,0.168263,0.364626,43.021801,82.454219,12.549611,20.509375,-7.959764,0.836641,1.367292,-0.530651,7.019108,0.467941,838.963259,0.75,3,0.090909,1,0.909091,10,0.25,1,0.75,0.75,0.75,0.795455,0.866667,0.207576,0.792424,0.133333,0.866667,0.866667,0.866667,0.795455,16.359,0.001,15.998577,0.001392,806436,163709,42287,?
vold-commit,9,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.172,133,15,10,5,0,66.666667,33.333333,0,0.074074,0.355541,0.573068,90.905343,129.589899,12.549611,42.890187,-30.340576,0.836641,2.859346,-2.022705,-0.313134,-0.020876,-37.427502,0.25,1,0.181818,2,0.818182,9,0.75,3,0.333333,0.25,0.285714,0.727273,0.666667,0.598485,0.401515,0.333333,0.638889,0.666667,0.650104,0.727273,16.378,0.001,16.023816,0.001436,806436,163709,42287,?
vold-commit,9,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.172,133,15,12,3,0,80,20,0,0.444444,0.213908,0.449393,54.692274,101.622722,12.549611,42.537614,-29.988002,0.836641,2.835841,-1.9992,5.161492,0.344099,616.930501,0.5,2,0.090909,1,0.909091,10,0.5,2,0.666667,0.5,0.571429,0.909091,0.8,0.390909,0.609091,0.2,0.788889,0.8,0.790062,0.909091,16.371,0.001,16.016789,0.001452,806436,163709,42287,?
vold-commit,9,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1721,134,14,13,1,0,92.857143,7.142857,0,0.758621,0.092716,0.27751,25.075473,66.971095,10.673197,8.949532,1.723665,0.762371,0.639252,0.123119,7.831605,0.5594,927.471918,0.666667,2,0,0,1,11,0.333333,1,1,0.666667,0.8,0.969697,0.928571,0.261905,0.738095,0.071429,0.934524,0.928571,0.922981,0.969697,16.497,0.002,16.142697,0.001324,806436,164738,41258,?
vold-commit,9,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1721,134,14,10,4,0,71.428571,28.571429,0,0.3,0.321253,0.541078,80.482242,119.643529,12.106218,69.240658,-57.13444,0.86473,4.945761,-4.081031,1.859105,0.132793,222.977087,0.5,2,0.2,2,0.8,8,0.5,2,0.5,0.5,0.5,0.5,0.714286,0.414286,0.585714,0.285714,0.714286,0.714286,0.714286,0.5,16.613,0.001,16.1739,0.001327,806436,164738,41258,?
vold-commit,10,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.2 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H t',-5990607817048210779,20130821.1721,133,15,11,4,0,73.333333,26.666667,0,0.318182,0.226876,0.435181,58.008087,98.408901,12.549611,24.85581,-12.306199,0.836641,1.657054,-0.820413,4.277362,0.285157,511.254275,0.5,2,0.181818,2,0.818182,9,0.5,2,0.5,0.5,0.5,0.840909,0.733333,0.415152,0.584848,0.266667,0.733333,0.733333,0.733333,0.840909,16.412,0.001,16.057816,0.001413,806436,163709,42287,?
